Time,Tt,wt,Ts,PINN_Tt,PINN_wt,PINN_Ts
12.9,23.2689,8.0152025,22.25502,23.329334,8.014618,22.364613
13.0,23.272184,8.015313,22.275751,23.332468,8.014728,22.38554
13.100000000000001,23.275482,8.015423,22.296309,23.33562,8.014837,22.406284
13.200000000000001,23.278795,8.0155325,22.316692,23.338789,8.014946,22.42686
13.3,23.282124,8.015642,22.336903,23.341974,8.015055,22.447258
13.4,23.285465,8.015752,22.356941,23.345171,8.015165,22.467484
13.5,23.288822,8.0158615,22.37681,23.348373,8.015272,22.487537
13.600000000000001,23.292192,8.015971,22.396507,23.3516,8.015383,22.507416
13.700000000000001,23.295578,8.016081,22.416037,23.354836,8.01549,22.527122
13.8,23.298977,8.016191,22.435396,23.35809,8.0156,22.546658
13.9,23.30239,8.016299,22.45459,23.361347,8.01571,22.566027
14.0,23.305815,8.016408,22.473616,23.364616,8.01582,22.585224
14.100000000000001,23.309256,8.016517,22.492476,23.367916,8.015928,22.60426
14.200000000000001,23.31271,8.016625,22.51117,23.371218,8.016035,22.623121
14.3,23.316177,8.016734,22.5297,23.374538,8.016146,22.641823
14.4,23.319658,8.016843,22.548065,23.377861,8.0162525,22.660347
14.5,23.323153,8.016952,22.566267,23.381203,8.016364,22.67871
14.600000000000001,23.32666,8.01706,22.584307,23.384556,8.016471,22.696915
14.700000000000001,23.33018,8.017168,22.602184,23.387926,8.016578,22.714954
14.8,23.333712,8.017276,22.6199,23.391302,8.016687,22.732826
14.9,23.337257,8.017384,22.637455,23.394695,8.016795,22.750538
15.0,23.340815,8.017491,22.654852,23.398092,8.016903,22.768082
15.100000000000001,23.344385,8.017599,22.672089,23.401505,8.017011,22.785473
15.200000000000001,23.347967,8.017707,22.689167,23.404936,8.01712,22.802704
15.3,23.351562,8.017815,22.706087,23.408377,8.017228,22.819769
15.4,23.35517,8.017921,22.72285,23.411827,8.017338,22.836678
15.5,23.358788,8.018028,22.739458,23.41529,8.017442,22.853428
15.600000000000001,23.36242,8.018135,22.755909,23.418764,8.01755,22.870018
15.700000000000001,23.366062,8.018242,22.772205,23.422249,8.017656,22.886456
15.8,23.369717,8.018349,22.788345,23.42575,8.017767,22.902733
15.9,23.373383,8.0184555,22.804333,23.429253,8.017873,22.91886
16.0,23.37706,8.018562,22.820166,23.432774,8.017982,22.934822
16.1,23.380749,8.018669,22.835846,23.43631,8.018089,22.950638
16.2,23.384449,8.018775,22.851374,23.43985,8.018194,22.96629
16.3,23.38816,8.018881,22.866749,23.4434,8.018302,22.981796
16.400000000000002,23.391882,8.018987,22.881973,23.446964,8.018411,22.997143
16.5,23.395615,8.019093,22.897047,23.450539,8.018516,23.012344
16.6,23.399359,8.019198,22.91197,23.45412,8.018626,23.02739
16.7,23.403112,8.019304,22.926743,23.457716,8.018732,23.042286
