Time (s),MPC Tt,MPC wt,MPC Ts,Reference Tt,Reference wt
30.0,24.57746232565357,0.008068691900460752,12.003909295707787,24.493122559729528,0.008336219817502894
30.5,24.577342284233083,0.008073478657050897,12.003059028701268,24.49624247990608,0.008340819380011667
31.0,24.577051435457573,0.008078226907583204,12.003200949350202,24.498427297237487,0.008345365690185708
31.5,24.57967610986053,0.008083002204054349,12.003785415331992,24.499675646284036,0.008349858037673302
32.0,24.585639121116046,0.008087766353797087,12.004583203346575,24.499986746868206,0.008354295720554294
32.5,24.582005168948335,0.008092516902854341,12.003136853688714,24.499360404562257,0.008358678045449762
33.0,24.579117257014342,0.00809724387318892,12.003436472480717,24.497797010809748,0.008363004327630357
33.5,24.58471141293936,0.008101951037135372,12.005245829098987,24.495297542680877,0.00836727389112329
34.0,24.579086039743895,0.00810667573293986,12.003386034692207,24.49186356226187,0.00837148606881795
34.5,24.57758783493084,0.00811135175157393,12.004497297071525,24.4874972156787,0.008375640202570147
35.0,24.58061083848271,0.008116021889877386,12.005824339116812,24.482201231755862,0.008379735643304928
35.5,24.57273872078369,0.008120677089091324,12.003933508178815,24.475978920310904,0.008383771751118013
36.0,24.57205766328416,0.00812532108672185,12.00596997886551,24.46883417008594,0.00838774789537577
36.5,24.563051001137772,0.00812990737307895,12.004467969970198,24.460771446317292,0.008391663454813741
37.0,24.556147525988898,0.008134487640557514,12.00531345680945,24.451795787944857,0.008395517817633738
37.5,24.547521145455505,0.008139042469216682,12.005207022465749,24.44191280446295,0.008399310381599407
38.0,24.544400911251575,0.00814361593042766,12.006984872430795,24.43112867241454,0.008403040554130346
38.5,24.53047698237592,0.008148140549642772,12.004639620446204,24.41945013153112,0.008406707752394688
39.0,24.5174445788362,0.008152611627502963,12.005166421726692,24.406884480520592,0.00841031140340016
39.5,24.502769438625677,0.008157101293341283,12.004894291204485,24.393439572505805,0.00841385094408363
40.0,24.48886257554276,0.008161570984361238,12.005240462940243,24.379123810116617,0.008417325821399061
40.5,24.47320942604622,0.008166006995432068,12.004890798716211,24.36394614023852,0.008420735492403948
41.0,24.458493107049655,0.008170429665724335,12.005288833296559,24.347916048421144,0.00842407942434413
41.5,24.446580810024923,0.008174807868896265,12.006321992479597,24.331043552950064,0.008427357094737046
42.0,24.438108624020916,0.008179175308158298,12.007781147344529,24.313339198585727,0.008430567991453366
