Time (s),LQR fa_dot,LQR fw_dot,LQR u3
1568.0,2.5998453153042074,0.0,5e-05
1568.5,2.5999277474584264,0.003,-5e-05
1569.0,2.599907516823426,0.0,5e-05
1569.5,2.5998988388382727,0.0005411759995851298,5e-05
1570.0,2.599965569560579,0.003,-5e-05
1570.5,2.5999246396128717,0.0,5e-05
1571.0,2.599913301404555,0.00018763848489920993,5e-05
1571.5,2.5999857788946876,0.003,-5e-05
1572.0,2.5999667220460716,0.0,-5e-05
1572.5,2.599961081520824,0.003,-5e-05
1573.0,2.5999256152723356,0.0,5e-05
1573.5,2.599913374346443,0.0,5e-05
1574.0,2.600001037942893,0.003,-5e-05
1574.5,2.5999812306916565,0.0,-5e-05
1575.0,2.599985169323593,0.003,-5e-05
1575.5,2.5999372913302925,0.0,-5e-05
1576.0,2.599926741206139,0.0025596783926525746,-5e-05
1576.5,2.599905501701476,0.0,5e-05
1577.0,2.5999057568512174,0.003,5e-05
1577.5,2.599857508509442,0.0,5e-05
1578.0,2.599846224424163,0.0,5e-05
1578.5,2.5999371490404526,0.003,-5e-05
1579.0,2.599919283640648,0.0,5e-05
1579.5,2.5999202373997665,0.003,-5e-05
1580.0,2.5998781382971616,0.0,5e-05
1580.5,2.5998706453398848,0.0,5e-05
1581.0,2.59994485048173,0.003,-5e-05
1581.5,2.599921706939169,0.0,5e-05
1582.0,2.599924137288767,0.003,-5e-05
1582.5,2.5998815125196377,0.0,5e-05
1583.0,2.599869002706601,0.0,5e-05
1583.5,2.5999602166205054,0.003,-5e-05
1584.0,2.5999449706639943,0.0,-5e-05
1584.5,2.5999343792439777,0.003,-5e-05
1585.0,2.599901190560519,0.0,5e-05
1585.5,2.599881838146055,0.0,5e-05
1586.0,2.59997694309183,0.003,-5e-05
1586.5,2.599974960980814,0.0,-5e-05
1587.0,2.599981870839976,0.003,-5e-05
1587.5,2.599942372610411,0.0,-5e-05
1588.0,2.5999315081940306,0.003,-5e-05
1588.5,2.599877769818794,0.0,5e-05
1589.0,2.5998600648493295,0.0,5e-05
1589.5,2.599937168541276,0.003,-5e-05
1590.0,2.5999252804580286,0.0,5e-05
1590.5,2.5999258124390514,0.003,-5e-05
1591.0,2.599898807037745,0.0,5e-05
1591.5,2.599896481608487,0.0,5e-05
1592.0,2.5999846477463087,0.003,-5e-05
1592.5,2.5999702459649416,0.0,-5e-05
1593.0,2.599964974718741,0.003,-5e-05
1593.5,2.5999153217386466,0.0,5e-05
1594.0,2.5999097160345612,0.0006401763628774862,5e-05
1594.5,2.599965389953766,0.003,-5e-05
1595.0,2.5999273711536848,0.0,5e-05
1595.5,2.5999203025397604,0.002263329869318974,5e-05
1596.0,2.599899472784746,0.0,5e-05
1596.5,2.599920363162491,0.003,-1.7496183650378416e-05
1597.0,2.5998780089557965,0.0,5e-05
1597.5,2.5998593426322762,0.0,5e-05
1598.0,2.5999419293652735,0.003,-5e-05
1598.5,2.5999326937056044,0.0,-5e-05
1599.0,2.5999221795460947,0.003,-2.0505003674786693e-05
1599.5,2.5998795317392256,0.0,5e-05
1600.0,2.59987655860076,0.0,5e-05
1600.5,2.5999642885239314,0.003,-5e-05
1601.0,2.599945174811031,0.0,-5e-05
1601.5,2.599946349683647,0.003,-5e-05
1602.0,2.5999048300201797,0.0,5e-05
1602.5,2.5998944641209243,0.0,5e-05
1603.0,2.5999847411035897,0.003,-5e-05
1603.5,2.5999648698736633,0.0,-5e-05
1604.0,2.5999611390892876,0.003,-5e-05
1604.5,2.599909251766943,0.0,5e-05
1605.0,2.5998803950148943,0.0,5e-05
1605.5,2.5999658169647977,0.003,-5e-05
1606.0,2.5999422549217543,0.0,-5e-05
1606.5,2.599926551820573,0.003,-1.4579452718654906e-05
1607.0,2.5998798818535405,0.0,5e-05
1607.5,2.5998545522500245,0.0,5e-05
1608.0,2.599937181040392,0.003,-5e-05
1608.5,2.5999262487732535,0.0,5e-05
1609.0,2.599919140758469,0.003,5e-05
1609.5,2.5998665316169642,0.0,5e-05
1610.0,2.599852488158772,0.0,5e-05
1610.5,2.5999349160770304,0.003,-5e-05
1611.0,2.599923414426559,0.0,5e-05
1611.5,2.599916455988621,0.003,5e-05
1612.0,2.599874470788949,0.0,5e-05
1612.5,2.5998526658109404,0.0,5e-05
1613.0,2.599939246435926,0.003,-5e-05
1613.5,2.599937172192992,0.0,-5e-05
1614.0,2.599928175301843,0.003,-5e-05
1614.5,2.599893911871539,0.0,5e-05
1615.0,2.599894103153093,0.0,5e-05
1615.5,2.599982369054654,0.003,-5e-05
1616.0,2.5999621733138185,0.0,-5e-05
1616.5,2.599951928754452,0.003,-5e-05
1617.0,2.5999140386941355,0.0,5e-05
1617.5,2.5998912559877936,0.0,5e-05
1618.0,2.5999656839251197,0.003,-5e-05
1618.5,2.5999533543275937,0.0,-5e-05
1619.0,2.5999490902436935,0.003,-5e-05
1619.5,2.599897644728719,0.0,5e-05
1620.0,2.5998822954030794,0.0,5e-05
1620.5,2.599966863572219,0.003,-5e-05
1621.0,2.5999541530867787,0.0,-5e-05
1621.5,2.599937935248954,0.003,-5e-05
1622.0,2.5998867903305545,0.0,5e-05
1622.5,2.599862795241087,0.0,5e-05
1623.0,2.599956300150613,0.003,-5e-05
1623.5,2.5999399565393517,0.0,-5e-05
1624.0,2.599926373607377,0.003,1.5646123791457356e-05
1624.5,2.5998935604105293,0.0,5e-05
1625.0,2.5998705221307885,0.0,5e-05
1625.5,2.599949634894275,0.003,-5e-05
1626.0,2.599927501565858,0.0,5e-05
1626.5,2.599917986276162,0.003,5e-05
1627.0,2.5998675605451513,0.0,5e-05
1627.5,2.599856842784863,0.0,5e-05
1628.0,2.599940974547786,0.003,-5e-05
1628.5,2.599925116487484,0.0,5e-05
1629.0,2.599914804407122,0.003,5e-05
1629.5,2.5998747741133466,0.0,5e-05
1630.0,2.599862526559858,0.0,5e-05
1630.5,2.5999574089264765,0.003,-5e-05
1631.0,2.5999486861657894,0.0,-5e-05
1631.5,2.5999534562115643,0.003,-5e-05
1632.0,2.5999079697406606,0.0,5e-05
1632.5,2.5998932699555604,0.0,5e-05
1633.0,2.5999778209766853,0.003,-5e-05
1633.5,2.599956137132286,0.0,-5e-05
1634.0,2.5999493414821275,0.003,-5e-05
1634.5,2.599911173342353,0.0,5e-05
1635.0,2.5999038634964595,0.0,5e-05
1635.5,2.5999776474267984,0.003,-5e-05
1636.0,2.5999540900267113,0.0,-5e-05
1636.5,2.5999495537530075,0.003,-5e-05
1637.0,2.5999001391635495,0.0,5e-05
1637.5,2.599883268390607,0.0,5e-05
1638.0,2.599973139553723,0.003,-5e-05
1638.5,2.5999631528715526,0.0,-5e-05
1639.0,2.5999573359688988,0.003,-5e-05
1639.5,2.5999070220121783,0.0,5e-05
1640.0,2.5998968097398074,0.0,5e-05
1640.5,2.599986460318971,0.003,-5e-05
1641.0,2.599965014140237,0.0,-5e-05
1641.5,2.599957201175038,0.003,-5e-05
1642.0,2.5999134498018233,0.0,5e-05
1642.5,2.5999130920455147,0.0021200322784192694,5e-05
1643.0,2.599900307740996,0.0,5e-05
1643.5,2.5999279006616507,0.003,-5e-05
1644.0,2.5998872311437213,0.0,5e-05
1644.5,2.599865406305375,0.0,5e-05
1645.0,2.59993737969274,0.003,-5e-05
1645.5,2.599911529195693,0.0,5e-05
1646.0,2.599901633314096,0.003,5e-05
1646.5,2.599847428220253,0.0,5e-05
1647.0,2.599833240056293,0.0,5e-05
1647.5,2.599921328881251,0.003,-5e-05
1648.0,2.59990813407311,0.0,5e-05
1648.5,2.599891242184567,0.0009889429426227384,5e-05
1649.0,2.599932170090869,0.0,-5e-05
1649.5,2.600009605475212,0.003,-5e-05
1650.0,2.5999883607402214,0.0,-5e-05
1650.5,2.5999885489847916,0.003,-5e-05
1651.0,2.599943673356973,0.0,-5e-05
1651.5,2.599935084735976,0.003,-5e-05
1652.0,2.599887729073254,0.0,5e-05
1652.5,2.599867860216586,0.0,5e-05
1653.0,2.5999453738182545,0.003,-5e-05
1653.5,2.5999283626667244,0.0,5e-05
1654.0,2.5999141507532726,0.003,5e-05
1654.5,2.5998691213242,0.0,5e-05
1655.0,2.599856078117588,0.0,5e-05
1655.5,2.5999410035569808,0.003,-5e-05
1656.0,2.599922358749617,0.0,5e-05
1656.5,2.5999217715363905,0.003,-6.300779985091154e-06
1657.0,2.5998715225955746,0.0,5e-05
1657.5,2.599855473910715,0.0,5e-05
1658.0,2.599940666489371,0.003,-5e-05
1658.5,2.5999328537276822,0.0,-3.585107582881886e-05
1659.0,2.5999244537319717,0.003,-5e-05
1659.5,2.5998890607779774,0.0,5e-05
1660.0,2.5998743301169926,0.0,5e-05
1660.5,2.599946402465087,0.003,-5e-05
1661.0,2.5999312024410925,0.0,5e-05
1661.5,2.599931555871804,0.003,-5e-05
1662.0,2.599899949912722,0.0,5e-05
1662.5,2.5998796645247935,0.0,5e-05
1663.0,2.599965526950183,0.003,-5e-05
1663.5,2.5999504766313115,0.0,-5e-05
1664.0,2.5999470086915357,0.003,-5e-05
1664.5,2.599901927104476,0.0,5e-05
1665.0,2.599888673796201,0.0,5e-05
1665.5,2.5999672060222867,0.003,-5e-05
1666.0,2.599948530410532,0.0,-5e-05
1666.5,2.5999403621728137,0.003,-5e-05
1667.0,2.5998954560692775,0.0,5e-05
1667.5,2.599875517762111,0.0,5e-05
1668.0,2.59995835702401,0.003,-5e-05
1668.5,2.599940229096543,0.0,-5e-05
1669.0,2.599930161973716,0.003,-5e-05
1669.5,2.599884211042023,0.0,5e-05
1670.0,2.5998689580367706,0.0,5e-05
1670.5,2.5999562583707965,0.003,-5e-05
1671.0,2.5999427994091753,0.0,-5e-05
1671.5,2.599927417088474,0.003,2.1662446844816774e-05
1672.0,2.5998742836537714,0.0,5e-05
1672.5,2.5998570827238003,0.0,5e-05
1673.0,2.599934831503319,0.003,-5e-05
1673.5,2.5999184271675837,0.0,5e-05
1674.0,2.5999156386230298,0.003,5e-05
1674.5,2.5998730475898033,0.0,5e-05
1675.0,2.599855134332862,0.0,5e-05
1675.5,2.5999322328324053,0.003,-5e-05
1676.0,2.5999091193371027,0.0,5e-05
1676.5,2.5999090600391646,0.003,5e-05
1677.0,2.599876180812914,0.0,5e-05
1677.5,2.5998715549211604,0.0,5e-05
1678.0,2.599946259250042,0.003,-5e-05
1678.5,2.5999371595603633,0.0,-5e-05
1679.0,2.599935147336609,0.003,-5e-05
1679.5,2.5998919106690264,0.0,5e-05
1680.0,2.599875214206979,0.0,5e-05
1680.5,2.5999592348792016,0.003,-5e-05
1681.0,2.5999460027814942,0.0,-5e-05
1681.5,2.599942081095277,0.003,-5e-05
1682.0,2.5998995993633307,0.0,5e-05
1682.5,2.5998826809000697,0.0,5e-05
1683.0,2.599959265104506,0.003,-5e-05
1683.5,2.5999354136462696,0.0,-4.629474439776793e-05
1684.0,2.599918026637937,0.003,5e-05
1684.5,2.5998677514725532,0.0,5e-05
1685.0,2.599863374553055,0.0,5e-05
1685.5,2.5999439708906906,0.003,-5e-05
1686.0,2.5999270220422668,0.0,5e-05
1686.5,2.599922888079884,0.003,-5e-05
1687.0,2.599884660772841,0.0,5e-05
1687.5,2.5998723683809755,0.0,5e-05
1688.0,2.5999594331451585,0.003,-5e-05
1688.5,2.5999539487775123,0.0,-5e-05
1689.0,2.5999455758682264,0.003,-5e-05
1689.5,2.599902777152565,0.0,5e-05
1690.0,2.5998915361596038,0.0,5e-05
1690.5,2.5999847137366268,0.003,-5e-05
1691.0,2.5999712777851807,0.0,-5e-05
1691.5,2.5999560762175498,0.003,-5e-05
1692.0,2.59992186288452,0.0,5e-05
1692.5,2.599898279895773,0.0,5e-05
1693.0,2.5999856226085885,0.003,-5e-05
1693.5,2.5999718219179475,0.0,-5e-05
1694.0,2.5999601145055786,0.003,-5e-05
1694.5,2.5999064114628223,0.0,5e-05
1695.0,2.599887630329638,0.0,5e-05
1695.5,2.599970013866277,0.003,-5e-05
1696.0,2.599957720012301,0.0,-5e-05
1696.5,2.599944102259834,0.003,-5e-05
1697.0,2.599900695629205,0.0,5e-05
1697.5,2.5998696816182547,0.0,5e-05
1698.0,2.599957420303245,0.003,-5e-05
1698.5,2.5999353920793835,0.0,5e-05
1699.0,2.5999319059787735,0.003,-5e-05
1699.5,2.5998757857025807,0.0,5e-05
1700.0,2.5998551263296124,0.0,5e-05
1700.5,2.59992965662871,0.003,-5e-05
1701.0,2.5998776693988512,0.0,5e-05
1701.5,2.5998438835883815,0.0,5e-05
1702.0,2.5998977729133665,0.003,5e-05
1702.5,2.5998464288849927,0.0,5e-05
1703.0,2.5998072273642436,0.0,5e-05
1703.5,2.599866764570289,0.003,5e-05
1704.0,2.5998111266232145,0.0,5e-05
1704.5,2.599788448328187,0.0,5e-05
1705.0,2.599862167671859,0.003,5e-05
1705.5,2.599814994748128,0.0,5e-05
1706.0,2.599784697725719,0.0,5e-05
1706.5,2.5998434913303416,0.003,5e-05
1707.0,2.59981286448659,0.0,5e-05
1707.5,2.599784826795316,0.0,5e-05
1708.0,2.5998623754641215,0.003,5e-05
1708.5,2.5998183163492214,0.0,5e-05
1709.0,2.5997884887249807,0.0,5e-05
1709.5,2.599864759391924,0.003,5e-05
1710.0,2.5998354934268395,0.0,5e-05
1710.5,2.59981603783346,0.0,5e-05
1711.0,2.599870939032916,0.003,5e-05
1711.5,2.5998299006692367,0.0,5e-05
1712.0,2.5998086321629956,0.0,5e-05
1712.5,2.599871982115996,0.003,5e-05
1713.0,2.5998471942432606,0.0,5e-05
1713.5,2.599830939714027,0.0,5e-05
1714.0,2.5999111620433455,0.003,-5e-05
1714.5,2.599891532638062,0.0,5e-05
1715.0,2.5998791103922474,0.0,5e-05
1715.5,2.599953216259444,0.003,-5e-05
1716.0,2.599924300727455,0.0,-5e-05
1716.5,2.599913632100866,0.003,-5e-05
1717.0,2.599858253610103,0.0,5e-05
1717.5,2.5998294359799474,0.0,5e-05
1718.0,2.5998960538436013,0.003,-5e-05
1718.5,2.5998687926476123,0.0,5e-05
1719.0,2.5998559879688012,0.0,5e-05
1719.5,2.599932788319789,0.003,-5e-05
1720.0,2.5999071006133607,0.0,-5e-05
1720.5,2.5998980763926323,0.0018721666915185611,-5e-05
1721.0,2.5998859816808193,0.0,5e-05
1721.5,2.5999141082175825,0.003,-5e-05
1722.0,2.5998665604282074,0.0,5e-05
1722.5,2.599856514710394,0.0,5e-05
1723.0,2.5999351676622635,0.003,-5e-05
1723.5,2.5999124995855523,0.0,-5e-05
1724.0,2.5999003569509838,0.0027251828662301237,-5e-05
1724.5,2.599853547168568,0.0,5e-05
1725.0,2.599838623491855,0.0,5e-05
1725.5,2.5999220551246522,0.003,-5e-05
1726.0,2.5998968812736596,0.0,5e-05
1726.5,2.5998892327119068,0.0012104726068352548,5e-05
1727.0,2.599919560291914,0.0,-5e-05
1727.5,2.5999739275122264,0.003,-5e-05
1728.0,2.5999474256377453,0.0,-5e-05
1728.5,2.5999302408316884,0.003,-5e-05
1729.0,2.599892830388857,0.0,5e-05
1729.5,2.5998719297283763,0.0,5e-05
1730.0,2.5999457919309195,0.003,-5e-05
1730.5,2.599920966185291,0.0,-5e-05
1731.0,2.5999115289186348,0.003,-5e-05
1731.5,2.5998648018063597,0.0,5e-05
1732.0,2.599852753631158,0.0,5e-05
1732.5,2.5999320718320957,0.003,-5e-05
1733.0,2.5999096460976125,0.0,-1.15123142888085e-06
1733.5,2.5998997871961085,0.003,-2.9651372370820273e-05
1734.0,2.5998479981077507,0.0,5e-05
1734.5,2.599827225164483,0.0,5e-05
1735.0,2.5999056568763916,0.003,-5e-05
1735.5,2.5998865114628917,0.0,5e-05
1736.0,2.599871036324098,0.0,5e-05
1736.5,2.5999502181722156,0.003,-5e-05
1737.0,2.5999237363298824,0.0,-5e-05
1737.5,2.59991375592985,0.003,-5e-05
1738.0,2.5998687503088593,0.0,5e-05
1738.5,2.599842487873614,0.0,5e-05
1739.0,2.5999219013650303,0.003,-5e-05
1739.5,2.5998868114098035,0.0,5e-05
1740.0,2.5998742561947346,0.0,5e-05
1740.5,2.5999389990063393,0.003,-5e-05
1741.0,2.599922611936077,0.0,-5e-05
1741.5,2.5999112239725677,0.003,-5e-05
1742.0,2.5998657626160377,0.0,5e-05
1742.5,2.599861413590486,0.0,5e-05
1743.0,2.599942265005577,0.003,-5e-05
1743.5,2.5999253877023984,0.0,-5e-05
1744.0,2.599914185041268,0.003,-5e-05
1744.5,2.599865045956935,0.0,5e-05
1745.0,2.5998437827023753,0.0,5e-05
1745.5,2.5999213697427352,0.003,-5e-05
1746.0,2.5999028981676444,0.0,5e-05
1746.5,2.599890182205487,0.003,5e-05
1747.0,2.59985035509114,0.0,5e-05
1747.5,2.599834985142745,0.0,5e-05
1748.0,2.5999180818868615,0.003,-5e-05
1748.5,2.599892970124026,0.0,5e-05
1749.0,2.599884595091243,0.0019361225953148256,5e-05
1749.5,2.5998743470292296,0.0,5e-05
1750.0,2.599906343969977,0.003,-5e-05
1750.5,2.5998714125045272,0.0,5e-05
1751.0,2.5998586043033054,0.0,5e-05
1751.5,2.5999502761523434,0.003,-5e-05
1752.0,2.599933090788869,0.0,-5e-05
1752.5,2.5999270577339777,0.003,-5e-05
1753.0,2.5998690366397867,0.0,5e-05
1753.5,2.5998496546512104,0.0,5e-05
1754.0,2.5999394757820733,0.003,-5e-05
1754.5,2.5999149207657224,0.0,-5e-05
1755.0,2.599914170892305,0.003,-5e-05
1755.5,2.599864236932139,0.0,5e-05
1756.0,2.599852536203029,0.0,5e-05
1756.5,2.599934313572098,0.003,-5e-05
1757.0,2.599908848467394,0.0,3.535722924039031e-05
1757.5,2.5998981512257955,0.003,3.5822203447444245e-06
1758.0,2.5998529554171403,0.0,5e-05
1758.5,2.599832543462487,0.0,5e-05
1759.0,2.5999145260655063,0.003,-5e-05
1759.5,2.5998938943045804,0.0,5e-05
1760.0,2.5998977417173106,0.003,-4.979132609370107e-05
1760.5,2.599852990425562,0.0,5e-05
1761.0,2.5998450790028964,0.0,5e-05
1761.5,2.599924635741882,0.003,-5e-05
1762.0,2.599913000898119,0.0,-5e-05
1762.5,2.599901092066402,0.003,-5e-05
1763.0,2.599853973423893,0.0,5e-05
1763.5,2.5998431191333866,0.0,5e-05
1764.0,2.5999228233656164,0.003,-5e-05
1764.5,2.599894128268378,0.0,5e-05
1765.0,2.599879141988332,0.001528079853243424,5e-05
1765.5,2.5998969445496507,0.0,5e-05
1766.0,2.5999434620526434,0.003,-5e-05
1766.5,2.5999121870905104,0.0,-5e-05
1767.0,2.599900025091092,0.003,-5e-05
1767.5,2.5998496901505486,0.0,5e-05
1768.0,2.5998391177816633,0.0,5e-05
1768.5,2.599913590176371,0.003,-5e-05
1769.0,2.599905113076806,0.0,5e-05
1769.5,2.599909503567161,0.003,-5e-05
1770.0,2.599860100942706,0.0,5e-05
1770.5,2.5998495994900677,0.0,5e-05
1771.0,2.5999226964028987,0.003,-5e-05
1771.5,2.599913630780528,0.0,-5e-05
1772.0,2.59991812589149,0.003,-5e-05
1772.5,2.599872276763558,0.0,5e-05
1773.0,2.599866609432833,0.0,5e-05
1773.5,2.5999538913984406,0.003,-5e-05
1774.0,2.5999456389130944,0.0,-5e-05
1774.5,2.5999361078093575,0.003,-5e-05
1775.0,2.599886930012376,0.0,5e-05
1775.5,2.5998711538895725,0.0,5e-05
1776.0,2.599945211927115,0.003,-5e-05
1776.5,2.599923037158914,0.0,-5e-05
1777.0,2.5999069008088296,0.003,-5e-05
1777.5,2.599855948245511,0.0,5e-05
1778.0,2.5998411297034503,0.0,5e-05
1778.5,2.5999297011902476,0.003,-5e-05
1779.0,2.599919369611179,0.0,-5e-05
1779.5,2.5999212343742895,0.003,-5e-05
1780.0,2.599868797039891,0.0,5e-05
1780.5,2.599860098748486,0.0,5e-05
1781.0,2.599939992320798,0.003,-5e-05
1781.5,2.5999154656058425,0.0,4.1558561696269924e-05
1782.0,2.5999052721112084,0.003,-1.0049070083784084e-05
1782.5,2.5998665480588397,0.0,5e-05
1783.0,2.5998601038694145,0.0,5e-05
1783.5,2.599937943119245,0.003,-5e-05
1784.0,2.5999238376487557,0.0,-5e-05
1784.5,2.5999152219699826,0.003,-5e-05
1785.0,2.5998703873867357,0.0,5e-05
1785.5,2.5998597634099205,0.0,5e-05
1786.0,2.599949069209573,0.003,-5e-05
1786.5,2.5999294397535304,0.0,-5e-05
1787.0,2.5999212971328123,0.003,-5e-05
1787.5,2.599862679162484,0.0,5e-05
1788.0,2.5998418935524104,0.0,5e-05
1788.5,2.5999308051465437,0.003,-5e-05
1789.0,2.599919793647709,0.0,-1.1322986323419881e-05
1789.5,2.5999191183987844,0.003,-5e-05
1790.0,2.5998874864408035,0.0,5e-05
1790.5,2.5998761880363475,0.0,5e-05
1791.0,2.5999488108574647,0.003,-5e-05
1791.5,2.5999252436656857,0.0,-5e-05
1792.0,2.5999198446715925,0.003,-5e-05
1792.5,2.5998714560466114,0.0,5e-05
1793.0,2.5998478729104044,0.0,5e-05
1793.5,2.599935911070414,0.003,-5e-05
1794.0,2.599910529710064,0.0,5e-05
1794.5,2.59990205353531,0.003,5e-05
1795.0,2.5998600461709236,0.0,5e-05
1795.5,2.599837996454604,0.0,5e-05
1796.0,2.5999247390445204,0.003,-5e-05
1796.5,2.599904075151332,0.0,5e-05
1797.0,2.599900924833808,0.003,5e-05
1797.5,2.599865687603291,0.0,5e-05
1798.0,2.599844620453533,0.0,5e-05
1798.5,2.599924839647373,0.003,-5e-05
1799.0,2.5999110325535537,0.0,5e-05
1799.5,2.599910804420485,0.003,-5e-05
1800.0,2.599868006623982,0.0,5e-05
1800.5,2.5998636334018137,0.0,5e-05
1801.0,2.599949537841686,0.003,-5e-05
1801.5,2.5999268103376583,0.0,-5e-05
1802.0,2.5999088306086873,0.003,-5e-05
1802.5,2.5998661363476847,0.0,5e-05
1803.0,2.5998391837517785,0.0,5e-05
1803.5,2.5999196904455926,0.003,-5e-05
1804.0,2.59990726089636,0.0,5e-05
1804.5,2.599913207496394,0.003,-5e-05
1805.0,2.59987203743912,0.0,5e-05
1805.5,2.599861470271286,0.0,5e-05
1806.0,2.5999413637955757,0.003,-5e-05
1806.5,2.59992898857238,0.0,-5e-05
1807.0,2.599920724400295,0.003,-5e-05
1807.5,2.59987252059609,0.0,5e-05
1808.0,2.599851884242596,0.0,5e-05
1808.5,2.5999248056209012,0.003,-5e-05
1809.0,2.599910337052303,0.0,5e-05
1809.5,2.5998960215471136,0.003,5e-05
1810.0,2.5998562097062745,0.0,5e-05
1810.5,2.599857572859314,0.0,5e-05
1811.0,2.5999372482399674,0.003,-5e-05
1811.5,2.5999194679092703,0.0,-5e-05
1812.0,2.5999095103371066,0.003,-5e-05
1812.5,2.5998642045807023,0.0,5e-05
1813.0,2.599849001518313,0.0,5e-05
1813.5,2.5999275833443805,0.003,-5e-05
1814.0,2.599908014655243,0.0,5e-05
1814.5,2.5999027292860544,0.003,5e-05
1815.0,2.5998565999418046,0.0,5e-05
1815.5,2.5998519949220933,0.0,5e-05
1816.0,2.599926090777076,0.003,-5e-05
1816.5,2.5999124200104062,0.0,5e-05
1817.0,2.599902655475729,0.003,-1.6775436171845293e-05
1817.5,2.5998535969911254,0.0,5e-05
1818.0,2.599836705462804,0.0,5e-05
1818.5,2.599921944514976,0.003,-5e-05
1819.0,2.5999129450485965,0.0,-6.284919519983223e-06
1819.5,2.5999202572282583,0.003,-5e-05
1820.0,2.5998818244290103,0.0,5e-05
1820.5,2.599856951102182,0.0,5e-05
1821.0,2.5999441468869953,0.003,-5e-05
1821.5,2.599919893833587,0.0,-5e-05
1822.0,2.5999099300606394,0.003,-5e-05
1822.5,2.5998722003929604,0.0,5e-05
1823.0,2.599859193203218,0.0,5e-05
1823.5,2.599947402172888,0.003,-5e-05
1824.0,2.5999268494366725,0.0,-5e-05
1824.5,2.5999163534832177,0.003,-5e-05
1825.0,2.599870635136492,0.0,5e-05
1825.5,2.599858824872977,0.0,5e-05
1826.0,2.5999339103534,0.003,-5e-05
1826.5,2.5999185261832607,0.0,-1.8788790979190617e-05
1827.0,2.5999077445445335,0.003,-2.703968224243569e-06
1827.5,2.59985704730752,0.0,5e-05
1828.0,2.5998391530768683,0.0,5e-05
1828.5,2.599913804611988,0.003,-5e-05
1829.0,2.599891003476515,0.0,5e-05
1829.5,2.599892898199717,0.003,5e-05
1830.0,2.599852534855055,0.0,5e-05
1830.5,2.5998343724615545,0.0,5e-05
1831.0,2.5999222773878374,0.003,-5e-05
1831.5,2.5999094646654677,0.0,5e-05
1832.0,2.5999040598443166,0.003,-4.725754286857842e-05
1832.5,2.59986648586405,0.0,5e-05
1833.0,2.5998499680432943,0.0,5e-05
1833.5,2.599926319394241,0.003,-5e-05
1834.0,2.5999106982561946,0.0,5e-05
1834.5,2.5998998001582225,0.003,5e-05
1835.0,2.5998594557986205,0.0,5e-05
1835.5,2.5998421451902223,0.0,5e-05
1836.0,2.5999300387132527,0.003,-5e-05
1836.5,2.5999015481396017,0.0,5e-05
1837.0,2.5998948686627283,0.003,5e-05
1837.5,2.5998506092345037,0.0,5e-05
1838.0,2.599841764407083,0.0,5e-05
1838.5,2.599916146185671,0.003,-5e-05
1839.0,2.59989642172494,0.0,5e-05
1839.5,2.5999004733841615,0.003,-5e-05
1840.0,2.599852790822545,0.0,5e-05
1840.5,2.5998421943853076,0.0,5e-05
1841.0,2.5999272441503236,0.003,-5e-05
1841.5,2.5999134754909052,0.0,-5e-05
1842.0,2.599918388863948,0.003,-5e-05
1842.5,2.5998830584853017,0.0,5e-05
1843.0,2.5998790123661433,0.0,5e-05
1843.5,2.5999638755159404,0.003,-5e-05
1844.0,2.5999409801103903,0.0,-5e-05
1844.5,2.5999373682340035,0.003,-5e-05
1845.0,2.59990817931061,0.0,5e-05
1845.5,2.5998923344269333,0.0010788245235674335,5e-05
1846.0,2.5999263498394605,0.0,-5e-05
1846.5,2.599988728644059,0.003,-5e-05
1847.0,2.599964602841126,0.0,-5e-05
1847.5,2.599960582982408,0.003,-5e-05
1848.0,2.5999167865370723,0.0,-1.8590064077006474e-07
1848.5,2.599902442371966,0.003,5e-05
1849.0,2.599855540533838,0.0,5e-05
